id,state_name,district_name,season,crop,area,production
6655,Andhra Pradesh,KURNOOL,Kharif     ,Soyabean,200,235
6656,Assam,MARIGAON,Kharif     ,Maize,200,330
6657,Assam,TINSUKIA,Whole Year ,Sugarcane,200,7353
6658,Bihar,NAWADA,Kharif     ,Horse-gram,200,191
6659,Bihar,NAWADA,Kharif     ,Ragi,200,295
6660,Chhattisgarh,DURG,Rabi       ,Urad,200,49
6661,Goa,NORTH GOA,Kharif     ,Other Kharif pulses,200,178
6662,Karnataka,MYSORE,Kharif     ,Potato,200,1231
6663,Maharashtra,AHMEDNAGAR,Rabi       ,Linseed,200,1
6664,Maharashtra,AHMEDNAGAR,Summer     ,Maize,200,400
6665,Maharashtra,AMRAVATI,Rabi       ,Jowar,200,200
6666,Maharashtra,GONDIA,Summer     ,Maize,200,200
6667,Maharashtra,HINGOLI,Rabi       ,Other  Rabi pulses,200,1
6668,Maharashtra,JALGAON,Rabi       ,Other  Rabi pulses,200,100
6669,Maharashtra,JALNA,Summer     ,Maize,200,100
6670,Maharashtra,NAGPUR,Kharif     ,Maize,200,400
6671,Maharashtra,NANDED,Kharif     ,Other Kharif pulses,200,1
6672,Maharashtra,NANDED,Rabi       ,Maize,200,100
6673,Maharashtra,NANDURBAR,Rabi       ,Other  Rabi pulses,200,1
6674,Maharashtra,NANDURBAR,Rabi       ,Safflower,200,100
6675,Maharashtra,NASHIK,Summer     ,Maize,200,200
6676,Maharashtra,PALGHAR,Kharif     ,Groundnut,200,200
6677,Maharashtra,PARBHANI,Summer     ,Sunflower,200,100
6678,Maharashtra,RAIGAD,Summer     ,Groundnut,200,600
6679,Maharashtra,SANGLI,Kharif     ,Castor seed,200,100
6680,Maharashtra,SATARA,Rabi       ,Sunflower,200,100
6681,Maharashtra,SOLAPUR,Kharif     ,Castor seed,200,1
6682,Maharashtra,SOLAPUR,Kharif     ,Sesamum,200,100
6683,Maharashtra,SOLAPUR,Rabi       ,Linseed,200,1
6684,Maharashtra,WARDHA,Kharif     ,Groundnut,200,100
6685,Maharashtra,WASHIM,Kharif     ,Bajra,200,1
6686,Maharashtra,WASHIM,Whole Year ,Sugarcane,200,5800
6687,Maharashtra,YAVATMAL,Kharif     ,Bajra,200,1
6688,Nagaland,KIPHIRE,Rabi       ,Linseed,200,160
6689,Nagaland,WOKHA,Kharif     ,Mesta,200,220
6690,Nagaland,ZUNHEBOTO,Kharif     ,Bean,200,260
6691,Uttar Pradesh,BASTI,Summer     ,Maize,200,356
6692,Andhra Pradesh,CHITTOOR,Rabi       ,Onion,199,4534
6693,Andhra Pradesh,VIZIANAGARAM,Rabi       ,Onion,199,3516
6694,Assam,CACHAR,Kharif     ,Sesamum,199,127
6695,Assam,CHIRANG,Whole Year ,Onion,199,629
6696,Assam,KARIMGANJ,Rabi       ,Dry chillies,199,137
6697,Bihar,ROHTAS,Summer     ,Moong(Green Gram),199,115
6698,Bihar,VAISHALI,Whole Year ,Sugarcane,199,10030
6699,Karnataka,BENGALURU URBAN,Rabi       ,Horse-gram,199,135
6700,Uttar Pradesh,MAU,Summer     ,Maize,199,354
6701,Chhattisgarh,BEMETARA,Whole Year ,Banana,198,7080
6702,Karnataka,RAICHUR,Kharif     ,Maize,198,293
6703,West Bengal,PURULIA,Rabi       ,Gram,198,203
6704,Andhra Pradesh,KADAPA,Rabi       ,Small millets,197,173
6705,Andhra Pradesh,WEST GODAVARI,Kharif     ,Turmeric,197,1418
6706,Karnataka,GULBARGA,Kharif     ,Small millets,197,67
6707,Meghalaya,SOUTH WEST GARO HILLS,Rabi       ,Wheat,197,396
6708,Uttar Pradesh,HAMIRPUR,Kharif     ,Groundnut,197,90
6709,Uttar Pradesh,MATHURA,Kharif     ,Maize,197,512
6710,West Bengal,DINAJPUR UTTAR,Rabi       ,Peas & beans (Pulses),197,238
6711,Andhra Pradesh,SRIKAKULAM,Kharif     ,Bajra,196,522
6712,Bihar,MUZAFFARPUR,Rabi       ,Khesari,196,194
6713,Uttar Pradesh,AMROHA,Kharif     ,Arhar/Tur,196,128
6714,Uttarakhand,NAINITAL,Summer     ,Rice,196,617
6715,Uttarakhand,NAINITAL,Summer     ,Total foodgrain,196,617
6716,Uttarakhand,TEHRI GARHWAL,Kharif     ,Ginger,196,2415
6717,Bihar,SHEOHAR,Summer     ,Maize,195,758
6718,Karnataka,DAKSHIN KANNAD,Rabi       ,Horse-gram,195,96
6719,Uttar Pradesh,LUCKNOW,Kharif     ,Sugarcane,195,12853
6720,Assam,BONGAIGAON,Whole Year ,Sugarcane,194,7132
6721,Bihar,SAHARSA,Rabi       ,Peas & beans (Pulses),194,196
6722,Meghalaya,EAST GARO HILLS,Rabi       ,Peas & beans (Pulses),194,210
6723,Odisha,KENDUJHAR,Summer     ,Moong(Green Gram),194,62.3
6724,Uttar Pradesh,SIDDHARTH NAGAR,Rabi       ,Onion,194,2968
6725,Andhra Pradesh,GUNTUR,Rabi       ,Arhar/Tur,193,301
6726,Assam,SONITPUR,Kharif     ,Mesta,193,1602
6727,Bihar,KATIHAR,Rabi       ,Peas & beans (Pulses),193,195
6728,Bihar,SHEOHAR,Autumn     ,Maize,193,836
6729,Chhattisgarh,MUNGELI,Whole Year ,Onion,193,2050
6730,Karnataka,DHARWAD,Rabi       ,Potato,193,2973
6731,Meghalaya,SOUTH WEST GARO HILLS,Kharif     ,Sweet potato,193,701
6732,Odisha,BALESHWAR,Autumn     ,Jute,193,378.7
6733,Uttar Pradesh,BUDAUN,Rabi       ,Barley,193,331
6734,Uttar Pradesh,UNNAO,Rabi       ,Garlic,193,1118
6735,Uttarakhand,PAURI GARHWAL,Rabi       ,Other Cereals & Millets,193,147
6736,Bihar,JEHANABAD,Rabi       ,Rapeseed &Mustard,192,190
6737,Bihar,MADHUBANI,Autumn     ,Maize,192,473
6738,Karnataka,GADAG,Summer     ,Onion,192,942
6739,Karnataka,GULBARGA,Whole Year ,Coconut ,192,1713
6740,Odisha,BALESHWAR,Summer     ,Urad,192,73.5
6741,Puducherry,KARAIKAL,Whole Year ,Coconut ,192,1843000
6742,Uttar Pradesh,BANDA,Rabi       ,Potato,192,4331
6743,Uttar Pradesh,FARRUKHABAD,Kharif     ,Dry chillies,192,158
6744,Uttar Pradesh,JAUNPUR,Rabi       ,Onion,192,2937
6745,Arunachal Pradesh,UPPER SIANG,Whole Year ,Sugarcane,191,2116
6746,Bihar,SIWAN,Kharif     ,Small millets,191,145
6747,Chhattisgarh,NARAYANPUR,Rabi       ,Rapeseed &Mustard,191,121
6748,Karnataka,KOLAR,Kharif     ,Sesamum,191,98
6749,Uttar Pradesh,BANDA,Rabi       ,Onion,191,2922
6750,Uttarakhand,BAGESHWAR,Kharif     ,Horse-gram,191,99
6751,Uttarakhand,CHAMOLI,Kharif     ,Arhar/Tur,191,98
6752,Bihar,KHAGARIA,Kharif     ,Arhar/Tur,190,359
6753,Karnataka,CHITRADURGA,Rabi       ,Other  Rabi pulses,190,145
6754,Karnataka,UTTAR KANNAD,Rabi       ,Cowpea(Lobia),190,70
6755,Nagaland,KIPHIRE,Kharif     ,Ginger,190,1730
6756,Nagaland,LONGLENG,Kharif     ,Small millets,190,210
6757,Nagaland,LONGLENG,Rabi       ,Potato,190,1930
6758,Nagaland,MON,Kharif     ,Mesta,190,210
6759,Nagaland,WOKHA,Kharif     ,Arhar/Tur,190,170
6760,Nagaland,WOKHA,Rabi       ,Lentil,190,150
6761,Uttar Pradesh,HAPUR,Rabi       ,Barley,190,571
6762,Uttar Pradesh,KASGANJ,Rabi       ,Onion,190,2907
6763,Assam,BONGAIGAON,Kharif     ,Niger seed,189,98
6764,Assam,CHIRANG,Rabi       ,Linseed,189,111
6765,Karnataka,BELLARY,Summer     ,Ragi,189,337
6766,Telangana ,NALGONDA,Rabi       ,Gram,189,259
6767,Uttar Pradesh,AZAMGARH,Kharif     ,Urad,189,101
6768,Andhra Pradesh,ANANTAPUR,Kharif     ,Urad,188,249
6769,Assam,KARIMGANJ,Rabi       ,Rapeseed &Mustard,188,130
6770,Chhattisgarh,RAJNANDGAON,Kharif     ,Other Kharif pulses,188,55
6771,Chhattisgarh,SURAJPUR,Kharif     ,Sannhamp,188,52
6772,Karnataka,BAGALKOT,Kharif     ,Sesamum,188,86
6773,Karnataka,BIDAR,Rabi       ,Other  Rabi pulses,188,72
6774,Karnataka,GADAG,Rabi       ,Onion,188,1100
6775,Karnataka,MANDYA,Kharif     ,Moong(Green Gram),188,37
6776,Puducherry,PONDICHERRY,Kharif     ,Tapioca,188,4782
6777,Assam,GOLAGHAT,Whole Year ,Onion,187,648
6778,Assam,KAMRUP METRO,Rabi       ,Masoor,187,128
6779,Bihar,ARARIA,Kharif     ,Ragi,187,276
6780,Bihar,PATNA,Kharif     ,Jowar,187,200
6781,Jammu and Kashmir ,KUPWARA,Kharif     ,Potato,187,1984.1
6782,Karnataka,UTTAR KANNAD,Rabi       ,Maize,187,632
6783,Odisha,BALESHWAR,Winter     ,Sugarcane,187,6432.8
6784,Uttar Pradesh,HARDOI,Summer     ,Moong(Green Gram),187,92
6785,Uttar Pradesh,KANPUR NAGAR,Rabi       ,Coriander,187,91
6786,Uttar Pradesh,RAE BARELI,Rabi       ,Garlic,187,1083
6787,Andhra Pradesh,VISAKHAPATANAM,Rabi       ,Sunflower,186,179
6788,Assam,GOALPARA,Rabi       ,Gram,186,109
6789,Bihar,MADHUBANI,Kharif     ,Sesamum,186,167
6790,Bihar,SHEOHAR,Rabi       ,Other  Rabi pulses,186,186
6791,Chhattisgarh,GARIYABAND,Rabi       ,Urad,186,43
6792,Chhattisgarh,KOREA,Rabi       ,Peas & beans (Pulses),186,74
6793,Chhattisgarh,SURGUJA,Kharif     ,Mesta,186,304
6794,Odisha,KORAPUT,Autumn     ,Groundnut,186,142.5
6795,Odisha,NAYAGARH,Winter     ,Sesamum,186,35.9
6796,Tripura,GOMATI,Kharif     ,Jute,186,1654
6797,Uttar Pradesh,CHANDAULI,Rabi       ,Onion,186,2846
6798,Assam,DIBRUGARH,Kharif     ,Papaya,185,3306
6799,Assam,HAILAKANDI,Whole Year ,Turmeric,185,132
6800,Assam,JORHAT,Rabi       ,Masoor,185,142
6801,Assam,NALBARI,Rabi       ,Linseed,185,150
6802,Bihar,PATNA,Autumn     ,Rice,185,321
6803,Jammu and Kashmir ,REASI,Kharif     ,Urad,185,94.1
6804,Karnataka,CHIKBALLAPUR,Rabi       ,Horse-gram,185,62
6805,Karnataka,CHIKMAGALUR,Kharif     ,Urad,185,30
6806,Meghalaya,SOUTH WEST GARO HILLS,Kharif     ,Dry ginger,185,4780
6807,Meghalaya,WEST GARO HILLS,Rabi       ,Wheat,185,373
6808,Tripura,DHALAI,Kharif     ,Mesta,185,1601
6809,West Bengal,DINAJPUR UTTAR,Autumn     ,Ragi,185,158
6810,Andhra Pradesh,KURNOOL,Rabi       ,Bajra,184,258
6811,Chhattisgarh,DHAMTARI,Whole Year ,Coriander,184,74
6812,Karnataka,GADAG,Whole Year ,Coconut ,184,1642
6813,Karnataka,YADGIR,Kharif     ,Urad,184,65
6814,Uttar Pradesh,SAMBHAL,Rabi       ,Garlic,184,1066
6815,Chhattisgarh,BILASPUR,Kharif     ,Soyabean,183,158
6816,Meghalaya,EAST KHASI HILLS,Whole Year ,Black pepper,183,158
6817,Tripura,SEPAHIJALA,Kharif     ,Arhar/Tur,183,144
6818,Assam,NALBARI,Kharif     ,Niger seed,182,100
6819,Chhattisgarh,DURG,Rabi       ,Peas & beans (Pulses),182,60
6820,Chhattisgarh,MUNGELI,Rabi       ,Safflower,182,73
6821,Karnataka,BAGALKOT,Kharif     ,Other Kharif pulses,182,80
6822,Karnataka,DAVANGERE,Kharif     ,Niger seed,182,48
6823,Kerala,KANNUR,Whole Year ,Cowpea(Lobia),182,1
6824,Odisha,NABARANGPUR,Winter     ,Potato,182,2665.8
6825,Uttar Pradesh,MAU,Rabi       ,Rapeseed &Mustard,182,142
6826,Chhattisgarh,MUNGELI,Kharif     ,Maize,181,329
6827,Meghalaya,EAST JAINTIA HILLS,Kharif     ,Sweet potato,181,531
6828,Odisha,KENDUJHAR,Winter     ,Potato,181,1960
6829,Uttar Pradesh,MAINPURI,Kharif     ,Dry chillies,181,149
6830,Uttarakhand,CHAMOLI,Kharif     ,Maize,181,320
6831,West Bengal,PURULIA,Kharif     ,Moong(Green Gram),181,100
6832,Assam,NALBARI,Kharif     ,Papaya,180,4671
6833,Assam,SIVASAGAR,Rabi       ,Ginger,180,1385
6834,Bihar,BANKA,Rabi       ,Barley,180,56
6835,Bihar,NAWADA,Kharif     ,Sesamum,180,156
6836,Bihar,PATNA,Rabi       ,Barley,180,175
6837,Bihar,PURBI CHAMPARAN,Rabi       ,Other  Rabi pulses,180,180
6838,Bihar,SARAN,Rabi       ,Peas & beans (Pulses),180,225
6839,Chhattisgarh,RAIPUR,Whole Year ,Coriander,180,85
6840,Karnataka,HASSAN,Kharif     ,Rapeseed &Mustard,180,39
6841,Karnataka,MANDYA,Kharif     ,Urad,180,50
6842,Karnataka,UDUPI,Whole Year ,Sweet potato,180,3053
6843,Kerala,IDUKKI,Whole Year ,Turmeric,180,790
6844,Nagaland,KOHIMA,Rabi       ,Lentil,180,150
6845,Uttar Pradesh,KANPUR DEHAT,Summer     ,Maize,180,320
6846,Assam,KARBI ANGLONG,Kharif     ,Mesta,179,1483
6847,Assam,MARIGAON,Rabi       ,Sweet potato,179,604
6848,Karnataka,CHIKMAGALUR,Whole Year ,Cashewnut,179,218
6849,Karnataka,HAVERI,Kharif     ,Niger seed,179,47
6850,Karnataka,KOLAR,Summer     ,Dry chillies,179,345
6851,Tripura,SOUTH TRIPURA,Kharif     ,Urad,179,132
6852,Uttar Pradesh,BAHRAICH,Rabi       ,Coriander,179,87
6853,Uttar Pradesh,BASTI,Summer     ,Onion,179,2707
6854,Assam,DHEMAJI,Rabi       ,Pineapple,178,2663
6855,Assam,MARIGAON,Kharif     ,Mesta,178,684
6856,Bihar,JEHANABAD,Autumn     ,Maize,178,412
6857,Chhattisgarh,KORBA,Rabi       ,Potato,178,1160
6858,Karnataka,BIJAPUR,Kharif     ,Niger seed,178,47
6859,Meghalaya,SOUTH WEST GARO HILLS,Whole Year ,Dry chillies,178,131
6860,Odisha,MAYURBHANJ,Summer     ,Sesamum,178,81
6861,Uttar Pradesh,VARANASI,Rabi       ,Masoor,178,102
6862,West Bengal,BIRBHUM,Rabi       ,Horse-gram,178,72
6863,Andhra Pradesh,GUNTUR,Kharif     ,Moong(Green Gram),177,52
6864,Karnataka,MANDYA,Summer     ,Cowpea(Lobia),177,65
6865,Telangana ,KHAMMAM,Kharif     ,Mesta,177,1255
6866,Uttar Pradesh,AMETHI,Rabi       ,Onion,177,2708
6867,Uttar Pradesh,BANDA,Kharif     ,Sannhamp,177,68
6868,Uttar Pradesh,FARRUKHABAD,Summer     ,Tobacco,177,464
6869,Andhra Pradesh,GUNTUR,Kharif     ,Papaya,176,13856
6870,Arunachal Pradesh,DIBANG VALLEY,Whole Year ,Dry ginger,176,545
6871,Assam,JORHAT,Whole Year ,Onion,176,403
6872,Assam,KAMRUP,Rabi       ,Sweet potato,176,679
6873,Bihar,PURBI CHAMPARAN,Rabi       ,Linseed,176,152
6874,Chhattisgarh,KONDAGAON,Kharif     ,Arhar/Tur,176,116
6875,Karnataka,TUMKUR,Kharif     ,Urad,176,51
6876,Meghalaya,RI BHOI,Whole Year ,Arecanut,176,123
6877,Uttarakhand,BAGESHWAR,Rabi       ,Rapeseed &Mustard,176,76
6878,West Bengal,HOWRAH,Kharif     ,Sunflower,176,199
6879,Assam,MARIGAON,Kharif     ,Orange,175,2076
6880,Assam,UDALGURI,Kharif     ,Sesamum,175,150
6881,Uttar Pradesh,BASTI,Kharif     ,Sesamum,175,34
6882,Uttar Pradesh,MORADABAD,Rabi       ,Peas & beans (Pulses),175,168
6883,West Bengal,PURULIA,Winter     ,Sesamum,175,88
6884,Andhra Pradesh,SPSR NELLORE,Kharif     ,Turmeric,174,1252
6885,Assam,BARPETA,Kharif     ,Mesta,174,984
6886,Assam,MARIGAON,Kharif     ,Niger seed,174,91
6887,Assam,SONITPUR,Kharif     ,Small millets,174,98
6888,Assam,TINSUKIA,Kharif     ,Papaya,174,2614
6889,Bihar,GAYA,Rabi       ,Peas & beans (Pulses),174,176
6890,Bihar,KATIHAR,Rabi       ,Gram,174,167
6891,Bihar,NAWADA,Autumn     ,Rice,174,302
6892,Odisha,BHADRAK,Winter     ,Rapeseed &Mustard,174,79
6893,Uttar Pradesh,BUDAUN,Rabi       ,Coriander,174,84
6894,Karnataka,BENGALURU URBAN,Kharif     ,Cowpea(Lobia),173,76
6895,Karnataka,DHARWAD,Summer     ,Dry chillies,173,333
6896,Karnataka,MANDYA,Summer     ,Maize,173,564
6897,Kerala,PALAKKAD,Whole Year ,Jowar,173,128
6898,Telangana ,WARANGAL,Rabi       ,Onion,173,4725
6899,Uttar Pradesh,MORADABAD,Kharif     ,Maize,173,327
6900,Bihar,BHAGALPUR,Kharif     ,Small millets,172,129
6901,Bihar,PASHCHIM CHAMPARAN,Summer     ,Rice,172,353
6902,Bihar,PURBI CHAMPARAN,Kharif     ,Moong(Green Gram),172,85
6903,Bihar,SAMASTIPUR,Kharif     ,Sannhamp,172,138
6904,Chhattisgarh,BALODA BAZAR,Rabi       ,Linseed,172,80
6905,Karnataka,RAICHUR,Kharif     ,Cowpea(Lobia),172,75
6906,Telangana ,KHAMMAM,Kharif     ,Turmeric,172,856
6907,Uttar Pradesh,BAHRAICH,Rabi       ,Garlic,172,996
6908,Uttarakhand,UTTAR KASHI,Kharif     ,Soyabean,172,169
6909,Andhra Pradesh,SPSR NELLORE,Rabi       ,Horse-gram,171,71
6910,Assam,DHEMAJI,Whole Year ,Sugarcane,171,6286
6911,Assam,KARIMGANJ,Rabi       ,Peas & beans (Pulses),171,79
6912,Chhattisgarh,BIJAPUR,Rabi       ,Urad,171,60
6913,Karnataka,BELGAUM,Whole Year ,Mesta,171,192
6914,Odisha,JHARSUGUDA,Autumn     ,Groundnut,171,408.7
6915,Uttar Pradesh,MAHARAJGANJ,Rabi       ,Linseed,171,99
6916,West Bengal,BANKURA,Rabi       ,Masoor,171,179
6917,West Bengal,PURULIA,Kharif     ,Sannhamp,171,727
6918,Andhra Pradesh,PRAKASAM,Rabi       ,Sweet potato,170,2434
6919,Andhra Pradesh,SRIKAKULAM,Rabi       ,Cabbage,170,1294
6920,Karnataka,BIDAR,Kharif     ,Onion,170,873
6921,Nagaland,KIPHIRE,Kharif     ,Bean,170,220
6922,Nagaland,KIPHIRE,Kharif     ,Sesamum,170,100
6923,Nagaland,KOHIMA,Kharif     ,Tapioca,170,3440
6924,Nagaland,MON,Kharif     ,Sweet potato,170,1450
6925,Nagaland,PEREN,Rabi       ,Lentil,170,140
6926,Nagaland,PHEK,Kharif     ,Sweet potato,170,1450
6927,Nagaland,PHEK,Rabi       ,Lentil,170,140
6928,Nagaland,TUENSANG,Kharif     ,Sweet potato,170,1450
6929,Nagaland,ZUNHEBOTO,Kharif     ,Sweet potato,170,1450
6930,Uttar Pradesh,ETAWAH,Rabi       ,Peas & beans (Pulses),170,93
6931,Uttar Pradesh,LALITPUR,Rabi       ,Onion,170,2601
6932,West Bengal,DARJEELING,Rabi       ,Peas & beans (Pulses),170,205
6933,West Bengal,PURULIA,Autumn     ,Sesamum,170,87
6934,Assam,DARRANG,Kharif     ,Arhar/Tur,169,126
6935,Assam,KAMRUP,Kharif     ,Arhar/Tur,169,173
6936,Karnataka,MANDYA,Rabi       ,Dry chillies,169,317
6937,Uttar Pradesh,GONDA,Rabi       ,Onion,169,2586
6938,Assam,CHIRANG,Kharif     ,Mesta,152,1105
6939,Uttar Pradesh,MAINPURI,Summer     ,Sunflower,169,289
6940,Uttar Pradesh,SONBHADRA,Kharif     ,Bajra,169,259
6941,Uttar Pradesh,VARANASI,Summer     ,Onion,169,2382
6942,West Bengal,BANKURA,Autumn     ,Sesamum,169,185
6943,Karnataka,BELLARY,Kharif     ,Other Kharif pulses,168,79
6944,Karnataka,YADGIR,Whole Year ,Coconut ,168,1499
6945,Kerala,MALAPPURAM,Whole Year ,Cowpea(Lobia),168,1
6946,Uttar Pradesh,SULTANPUR,Kharif     ,Bajra,168,207
6947,Uttarakhand,PITHORAGARH,Rabi       ,Peas & beans (Pulses),168,98
6948,Assam,MARIGAON,Kharif     ,Small millets,167,94
6949,Bihar,NALANDA,Kharif     ,Moong(Green Gram),167,148
6950,Bihar,SHEIKHPURA,Whole Year ,Sugarcane,167,10093
6951,Chhattisgarh,DURG,Rabi       ,Linseed,167,65
6952,Chhattisgarh,KANKER,Whole Year ,Jowar,167,138
6953,Chhattisgarh,KOREA,Rabi       ,Barley,167,182
6954,Chhattisgarh,MAHASAMUND,Rabi       ,Rapeseed &Mustard,167,88
6955,Uttar Pradesh,FIROZABAD,Kharif     ,Guar seed,167,137
6956,Uttar Pradesh,MEERUT,Kharif     ,Maize,167,393
6957,Assam,KAMRUP METRO,Rabi       ,Dry chillies,166,110
6958,Bihar,GAYA,Kharif     ,Ragi,166,245
6959,Bihar,PASHCHIM CHAMPARAN,Kharif     ,Groundnut,166,170
6960,Chhattisgarh,KONDAGAON,Whole Year ,Sweet potato,166,866
6961,Karnataka,BELGAUM,Rabi       ,Cowpea(Lobia),166,61
6962,Uttar Pradesh,BARABANKI,Kharif     ,Sesamum,166,45
6963,Uttar Pradesh,JALAUN,Kharif     ,Guar seed,166,135
6964,Uttar Pradesh,KANPUR DEHAT,Summer     ,Onion,166,2377
6965,Uttarakhand,ALMORA,Whole Year ,Turmeric,166,302
6966,Andhra Pradesh,KURNOOL,Kharif     ,Papaya,165,12990
6967,Assam,LAKHIMPUR,Kharif     ,Papaya,165,3541
6968,Assam,LAKHIMPUR,Kharif     ,Sesamum,165,116
6969,Bihar,PURNIA,Rabi       ,Peas & beans (Pulses),165,167
6970,Uttar Pradesh,ALLAHABAD,Kharif     ,Maize,165,293
6971,Uttar Pradesh,BASTI,Kharif     ,Urad,165,88
6972,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Rabi       ,Potato,165,3366
6973,Uttar Pradesh,JHANSI,Kharif     ,Sugarcane,165,6671
6974,Uttar Pradesh,KHERI,Rabi       ,Coriander,165,80
6975,Uttar Pradesh,SHAHJAHANPUR,Summer     ,Maize,165,293
6976,Assam,CACHAR,Rabi       ,Sweet potato,164,1585
6977,Assam,DIBRUGARH,Rabi       ,Ginger,164,1289
6978,Chhattisgarh,KOREA,Rabi       ,Other  Rabi pulses,164,1
6979,Chhattisgarh,MAHASAMUND,Rabi       ,Peas & beans (Pulses),164,87
6980,Odisha,BOUDH,Winter     ,Rapeseed &Mustard,164,17.7
6981,Tripura,DHALAI,Kharif     ,Moong(Green Gram),164,91
6982,Uttar Pradesh,DEORIA,Kharif     ,Bajra,164,315
6983,Uttar Pradesh,MAU,Rabi       ,Onion,164,2509
6984,Uttarakhand,HARIDWAR,Rabi       ,Potato,164,3402
6985,West Bengal,MEDINIPUR WEST,Rabi       ,Arhar/Tur,164,265
6986,Arunachal Pradesh,LOWER SUBANSIRI,Whole Year ,Dry chillies,163,228
6987,Assam,DHUBRI,Rabi       ,Gram,163,486
6988,Tripura,NORTH TRIPURA,Whole Year ,Sugarcane,163,8958
6989,Tripura,WEST TRIPURA,Kharif     ,Sesamum,163,99
6990,Uttar Pradesh,DEORIA,Summer     ,Onion,163,1364
6991,Uttar Pradesh,SHRAVASTI,Rabi       ,Barley,163,280
6992,West Bengal,BANKURA,Rabi       ,Linseed,163,40
6993,Andhra Pradesh,ANANTAPUR,Kharif     ,Coriander,162,84
6994,Bihar,KISHANGANJ,Rabi       ,Gram,162,155
6995,Chhattisgarh,JASHPUR,Whole Year ,Garlic,162,468
6996,Uttar Pradesh,HAPUR,Summer     ,Maize,162,288
6997,Uttar Pradesh,MEERUT,Summer     ,Rice,162,480
6998,Uttar Pradesh,SAMBHAL,Summer     ,Tobacco,162,425
6999,Uttar Pradesh,SITAPUR,Rabi       ,Garlic,162,938
7000,Uttar Pradesh,VARANASI,Rabi       ,Barley,162,283
7001,Uttarakhand,RUDRA PRAYAG,Kharif     ,Horse-gram,162,103
7002,Andhra Pradesh,CHITTOOR,Rabi       ,Cabbage,161,4684
7003,Andhra Pradesh,EAST GODAVARI,Rabi       ,Cowpea(Lobia),161,181
7004,Arunachal Pradesh,LOHIT,Whole Year ,Dry chillies,161,331
7005,Assam,BONGAIGAON,Kharif     ,Arhar/Tur,161,170
7006,Assam,BONGAIGAON,Rabi       ,Sweet potato,161,524
7007,Assam,KAMRUP,Kharif     ,Small millets,161,90
7008,Chhattisgarh,KORBA,Whole Year ,Dry chillies,161,71
7009,Karnataka,KOLAR,Kharif     ,Rapeseed &Mustard,161,35
7010,Kerala,WAYANAD,Whole Year ,Turmeric,161,481
7011,Tripura,KHOWAI,Kharif     ,Other Kharif pulses,161,99
7012,Uttar Pradesh,MORADABAD,Rabi       ,Gram,161,48
7013,Uttarakhand,TEHRI GARHWAL,Whole Year ,Onion,161,1055
7014,Andhra Pradesh,CHITTOOR,Kharif     ,Pome Granet,160,1531
7015,Andhra Pradesh,EAST GODAVARI,Kharif     ,Turmeric,160,1151
7016,Assam,BAKSA,Kharif     ,Mesta,160,673
7017,Assam,KARIMGANJ,Rabi       ,Ginger,160,1230
7018,Bihar,MUZAFFARPUR,Summer     ,Rice,160,361
7019,Bihar,PASHCHIM CHAMPARAN,Kharif     ,Urad,160,146
7020,Chhattisgarh,BALODA BAZAR,Kharif     ,Other Kharif pulses,160,62
7021,Karnataka,BELGAUM,Kharif     ,Sesamum,160,138
7022,Meghalaya,RI BHOI,Whole Year ,Black pepper,160,125
7023,Nagaland,DIMAPUR,Kharif     ,Groundnut,160,170
7024,Nagaland,KIPHIRE,Kharif     ,Sugarcane,160,6960
7025,Nagaland,KIPHIRE,Rabi       ,Potato,160,1630
7026,Nagaland,KOHIMA,Kharif     ,Sweet potato,160,1360
7027,Nagaland,MON,Kharif     ,Cowpea(Lobia),160,230
7028,Nagaland,MON,Kharif     ,Sesamum,160,100
7029,Nagaland,PHEK,Kharif     ,Tapioca,160,3240
7030,Nagaland,TUENSANG,Kharif     ,Mesta,160,180
7031,Nagaland,ZUNHEBOTO,Kharif     ,Tapioca,160,3240
7032,Uttar Pradesh,AGRA,Kharif     ,Guar seed,160,131
7033,Uttar Pradesh,ETAH,Kharif     ,Sesamum,160,31
7034,West Bengal,PURULIA,Rabi       ,Linseed,160,51
7035,Assam,KAMRUP,Rabi       ,Linseed,159,101
7036,Bihar,ARARIA,Kharif     ,Urad,159,145
7037,Bihar,SITAMARHI,Rabi       ,Other  Rabi pulses,159,159
7038,Chhattisgarh,RAIPUR,Kharif     ,Soyabean,159,178
7039,Odisha,KANDHAMAL,Autumn     ,Groundnut,159,165.4
7040,Tripura,GOMATI,Kharif     ,Arhar/Tur,159,116
7041,Uttar Pradesh,AMETHI,Kharif     ,Bajra,159,196
7042,Uttar Pradesh,KHERI,Kharif     ,Jowar,159,115
7043,Uttar Pradesh,LUCKNOW,Summer     ,Banana,159,7173
7044,Uttar Pradesh,SAMBHAL,Kharif     ,Jowar,159,175
7045,Uttar Pradesh,SHRAVASTI,Kharif     ,Groundnut,159,137
7046,West Bengal,PURULIA,Kharif     ,Mesta,159,2065
7047,Assam,HAILAKANDI,Rabi       ,Dry chillies,158,104
7048,Assam,KAMRUP,Rabi       ,Black pepper,158,258
7049,Assam,SIVASAGAR,Kharif     ,Papaya,158,3847
7050,Bihar,SHEOHAR,Kharif     ,Arhar/Tur,158,230
7051,Jammu and Kashmir ,SRINAGAR,Kharif     ,Other Cereals & Millets,158,62.9
